ID,DateTime,UserID,Controller,Action,Method,ActionParameters
493808,2020-02-08 14:13:50.373,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":11,""ApplicationID"":null,""Order"":1,""Title"":""Medicijnen (huidig)"",""FrameTitle"":""Medicijnen (huidig)"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Medicatieoverzicht.aspx"",""Icon"":21,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493809,2020-02-08 14:13:50.450,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":90}"
493810,2020-02-08 14:13:50.450,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":90}"
493811,2020-02-08 14:13:50.450,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":90}"
493812,2020-02-08 14:13:52.077,5,FaqList,Index,GET,{}
493813,2020-02-08 14:14:05.640,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":11,""ApplicationID"":null,""Order"":2,""Title"":""Medicijnen (verleden)"",""FrameTitle"":""Medicijnen (verleden)"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/MedicatieVerleden.aspx"",""Icon"":21,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493814,2020-02-08 14:14:05.670,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":91}"
493815,2020-02-08 14:14:05.670,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":91}"
493816,2020-02-08 14:14:05.670,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":91}"
493817,2020-02-08 14:14:10.077,5,FaqList,Index,GET,{}
